first_choice_weight,first_choice_weight_recovered
0.7238016127813417,1.04204370471759
1.581773015809085,1.3592137183892496
8.411089159674654,8.380679103620114
4.6342434600449804,3.58825355776405
2.1991306428535826,2.1839937954250463
3.9304610556212336,3.638659967851258
0.1333685297953119,0.09618878046383016
8.697906125601474,9.970554445463655
0.04614563852102816,0.08695324176070697
0.09113215437170247,0.08514166422897228
0.07742283798484888,0.06217217744017891
4.082897075736152,4.240486307093076
0.8886635326286679,0.8863132290494199
0.692336903335869,0.5641901970837054
0.3454728611642787,0.37099359012386035
0.02093301850227797,0.03597757684046899
0.19535953965771954,0.184613537687369
1.0836969307026958,0.7182303462582058
0.07813640764012002,0.08676170051938757
0.018223769879672756,0.01555240536951086
0.6835593714212247,0.4842945362381888
1.2254515754915056,1.233537482839537
1.4463371111056513,1.0681404486037496
2.2457742415261763,1.9196786255793332
0.061267086345943945,0.0591481111065196
0.02215684219313242,0.012876844982753714
4.2202898674441265,4.156355640969477
1.4140330889242347,1.743531193374591
3.7827975396657862,2.9098977566805027
0.0753146288976541,0.0646469564546604
6.111461718903943,8.681635624597455
4.300514833260769,3.8046697084907963
0.16124955805362617,0.16062260444886856
0.20476643353195226,0.12087469007602727
11.345183735571224,12.448513595686451
7.404682380921611,7.157521730297703
0.5160565545732914,0.5338931049965089
0.42365509712159094,0.6099672007791569
5.793481135512768,5.390470175762574
1.4301090911793934,1.0203864705843413
5.081493888522577,4.876925354962438
3.26953780226036,3.67521340947507
9.219446601878765,6.8448159262905675
1.1030673818328864,1.0940498086356096
2.649482345119368,3.037951979583229
8.201187088272558,8.565394993828143
0.0466094100062623,0.048606144755838576
0.22994794882786104,0.22989324062630742
0.0199950001487027,0.019289728367204714
1.6172340374465493,1.6755738012440007
8.166631574506473,6.385019241076947
8.84434245892936,10.809210446034848
0.29453212418107666,0.288692162828118
7.728335304185593,7.415219819022861
2.2340367715346874,2.677588562871687
0.21958259909701214,0.1611705336127125
1.925519404356999,3.068977829691613
1.0334232080651466,0.822509616623118
0.2615553168149273,0.2738802406256918
0.05197258322441275,0.033619115449914146
1.9778402130710409,2.486819533599919
4.898465298006661,4.186269810010617
0.20798470256826276,0.19546196572994967
0.04045792768832794,0.047009698199062776
0.2162152628718588,0.24173615136182855
8.482043458745034,6.4716060473323
